"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1907218994551193768","Tue Apr 01 23:50:17 +0000 2025","0","Mau banget nonton film jumbo","1907218994551193768","","","in","🇵🇸 DNF, DNS, DNSS ⚠️","1","0","0","https://x.com/JEO2NGJAEHYUN/status/1907218994551193768","1371355596243410945","JEO2NGJAEHYUN"
"1907099171347148830","Tue Apr 01 23:40:31 +0000 2025","88","@HStylesGirls @tanyakanrl Gw minta nntn film Jumbo dari sebelum lebaran ke pacar. Trus doi bilang gamau nntn pabrik gula aja? . Gw jawab dengan lantang Mending nntn kartun daripada film pabrik²an ","1907216538387812519","","HStylesGirls","in","","0","1","0","https://x.com/txtdaripikolo/status/1907216538387812519","1087925759639838720","txtdaripikolo"
"1907099171347148830","Tue Apr 01 23:25:27 +0000 2025","1","@enjoylifewithai @anyujeens @tanyakanrl worth ndasmu. jumbo itu film endorsement pesenan rezim 02. makanya figur don dibikin mirip si gemoy! @ParthaSaderi @HumorJonTampan @BocorAlusPol @jokoanwar @anggiakharisma @ernestprakasa @Adriandhy @PartBurungGalak @Resa_MetroTV @DS_yantie @HabisNontonFilm @solehsolihun","1907212745826799967","","enjoylifewithai","in","somewhere of nowhere","11","9","0","https://x.com/dokapusan/status/1907212745826799967","1480890526769369098","dokapusan"
"1907099171347148830","Tue Apr 01 23:11:09 +0000 2025","122","@HStylesGirls @tanyakanrl tapi asli film jumbo itu beneran sebagus itu secara teknis dan non teknis minggu ini bahkan aku belom nonton film horor sama sekali","1907209144777708026","","HStylesGirls","in","Surabaya - Malang","0","0","0","https://x.com/ChxnAbrams/status/1907209144777708026","1227250921773486082","ChxnAbrams"
"1907208670120989041","Tue Apr 01 23:09:15 +0000 2025","0","film jumbo tayang sampe tanggal berapa yaa ‍️","1907208670120989041","","","in","bumi","0","0","0","https://x.com/vanmouchies/status/1907208670120989041","1095654239269879808","vanmouchies"
"1907199209620861215","Tue Apr 01 22:40:41 +0000 2025","0","@chyntiaase sumpahh sama trys aku bilang ke s awa pengen nonton jumbo trus kata s awa cocoklah teh film jumbo d tontonin ornh jumbo SHIT?!!!","1907201479267758486","","chyntiaase","in","","0","1","0","https://x.com/ecainheree/status/1907201479267758486","1304791385216753664","ecainheree"
"1906644437977227741","Tue Apr 01 22:25:26 +0000 2025","0","Dan liat kambing² jadi awan mereka ngakak banget. Oh ya sama scene kejar² di akhir film itu pada seru banget pada teriak kecil Ayo cepetan ambil ayo cepet lari ayo ayo . Tp Pak ini gimana nyalainnya itu sebioskop ngakak semua. Jumbo seru banget. Gengnya Don gemes banget!","1907197643320934890","","Mmmadaaa","in","indonesia","0","1","0","https://x.com/Mmmadaaa/status/1907197643320934890","80460694","Mmmadaaa"
"1907197050246336670","Tue Apr 01 22:23:05 +0000 2025","7","gile admin film JUMBO gak ada istirahatnya mereply komentar soal film JUMBO Semangat selalu kak admin! ","1907197050246336670","","","in","","2","0","1","https://x.com/sifriskie/status/1907197050246336670","1609930336590528512","sifriskie"
"1907197023885078682","Tue Apr 01 22:22:59 +0000 2025","2","Memamg aplikasi Tiktok diluar logika lagi orang-orang banyak yg nyuruh nonton film Jumbo malah dikira buzzer anjir... Gak semua hal itu buzzer kocak emang dasar pikiran lu negatif terus aja dan kalo emang gak mau nonton ya udah diem biarin orang ngasih tau saran filmnya..","1907197023885078682","","","in","South Sumatera","0","0","0","https://x.com/Fjar_HAM/status/1907197023885078682","1272069596","Fjar_HAM"
"1907099171347148830","Tue Apr 01 21:56:06 +0000 2025","1","@anyujeens @tanyakanrl Jumbo sih fresh banget soalnya buat film Indonesia.","1907190261811396949","","anyujeens","in","ÜT:-6.596829,106.806617","0","0","0","https://x.com/tabul_ian/status/1907190261811396949","424125482","tabul_ian"
"1907099171347148830","Tue Apr 01 21:17:55 +0000 2025","14","@anyujeens @tanyakanrl Jumbo coba kak. Jika semakin banyak yg nonton crew yang bekerja di proyek film ini tambah semangat. Jarang ada film animasi Indonesia. Piala Citra kategori film animasi panjang ada kalau ada filmnya.","1907180650974822788","","anyujeens","in","","0","0","0","https://x.com/nasrulsidiq8/status/1907180650974822788","985690895528869888","nasrulsidiq8"
"1907169612174864408","Tue Apr 01 20:34:03 +0000 2025","48","Seperti saya bilang dalam wawancara dengan Media Indonesia: memang bukan pilihan yang terlalu bagus tapi di sisi lain buat film anak seperti Jumbo pilihan yang tersedia sangat terbatas. Cari liburan anak sekolah.","1907169612174864408","","","in","Indonesia","0","3","5","https://x.com/bicaraboxoffice/status/1907169612174864408","907454761766494208","bicaraboxoffice"
"1907001566105944558","Tue Apr 01 18:53:49 +0000 2025","84","@Adriandhy lebaran kemarin sorenya langsung nonton film Jumbo bersama para sepupu~~ https://t.co/pbZBuXAR0T","1907144386108162382","https://pbs.twimg.com/media/GneJs7yboAAW47e.jpg","Adriandhy","in","","0","0","2","https://x.com/lithelogs/status/1907144386108162382","1543304620600020994","lithelogs"
"1907139562448748778","Tue Apr 01 18:34:39 +0000 2025","2","*Lomba Film Lebaran Hari ke-2* Penonton Hitungan Cinepoint #PabrikGula 507.371 #Qodrat2 171.158 #Jumbo 134.687 #Komang 112.662 #Norma 64.753 Jelas #PG maju di depan tak tersaingi menuju Sejuta Penonton! Selasa 2 April 2025 https://t.co/40oXC38Ioq","1907139562448748778","https://pbs.twimg.com/media/GneFUkZbMAAcQb3.jpg","","in","Jakarta","0","0","2","https://x.com/yan_widjaya/status/1907139562448748778","1575338724","yan_widjaya"
"1907138567790547145","Tue Apr 01 18:30:42 +0000 2025","53","#JUMBO gokil banget demi ALLAH Gua ready jadi buzzer ni film","1907138567790547145","","","in","cia","4","0","14","https://x.com/thepainsofbpatH/status/1907138567790547145","1591805568716455937","thepainsofbpatH"
